studentid,name,age,gender,degree_branch,ethnicity,parentaleducation,studytimeweekly,absences,tutoring,parentalsupport,extracurricular,sports,music,volunteering,gpa,gradeclass,at_risk
5265,Aaradhya Yadav,15.0,1,BVoc - Retail Management,0,3,19.0,11.0,0,2,0,0,0,1,3.086346023,1,0
5266,Manish Joshi,17.0,1,BSc Forestry,1,1,15.0,29.0,0,3,0,1,0,0,4.0,0,1
5267,Kavya Sharma,15.0,1,BE - Information Technology,0,2,19.0,29.0,0,1,0,1,0,0,3.953859615,0,1
5268,Anita Yadav,18.0,0,B.Tech - Electronics & Communication,0,1,5.0,18.0,0,2,0,1,1,0,2.35867256,3,1
5269,Amit Gupta,15.0,1,BSc Horticulture,0,3,8.0,15.0,1,1,1,0,1,0,2.668420002,2,0
5270,Aaradhya Gupta,18.0,0,BCom (Hons),0,2,12.0,16.0,1,4,0,0,0,0,4.0,0,0
5271,Anita Yadav,16.0,0,BCA,0,4,6.0,12.0,0,3,1,1,0,0,2.889088467,2,0
5272,Manish Joshi,16.0,1,BE - Computer Science,0,4,17.0,6.0,1,1,1,0,0,0,3.766577818,0,0
5273,Manish Patil,16.0,1,BCA,0,3,13.0,27.0,1,0,0,1,0,0,3.342958744,1,1
5274,Priya Patil,16.0,0,B.Tech - Mechanical,0,3,4.0,26.0,1,4,0,0,0,1,2.608073226,2,1
5275,Rohan Deshmukh,15.0,0,BE - Computer Science,3,2,12.0,2.0,0,1,1,1,1,0,4.0,0,0
5276,Vikas Joshi,17.0,0,BBA,0,2,7.0,4.0,0,2,1,0,1,0,3.65807246,0,0
5277,Sneha Sharma,15.0,1,BSc - Chemistry,0,3,14.0,3.0,0,2,1,0,0,1,3.994471682,0,0
5278,Rahul Khan,18.0,0,BSc - Mathematics,1,4,18.0,27.0,0,1,0,0,0,0,3.298590879,1,1
5279,Meera Deshmukh,15.0,1,BE - Biomedical,2,2,8.0,14.0,0,3,1,1,1,1,2.554094439,2,0
5280,Pooja Joshi,15.0,0,BE - Environmental,1,1,5.0,16.0,0,2,0,1,0,0,3.550883733,0,0
5281,Aditya Gupta,18.0,0,BE - Computer Science,0,2,13.0,11.0,0,2,0,0,1,0,3.664227278,0,0
5282,Manish Yadav,16.0,1,BFA,1,2,9.0,22.0,0,2,0,0,1,0,2.097038351,3,1
5283,Nisha Malode,16.0,1,BHM - Hotel Management,2,0,8.0,13.0,0,4,0,0,0,0,4.0,0,0
5284,Sneha Deshmukh,16.0,0,BSc Horticulture,2,2,16.0,28.0,1,0,1,0,1,0,3.568916321,0,1
5285,Aaradhya Pawar,17.0,1,BSc Agriculture,1,2,12.0,3.0,1,2,0,0,0,0,3.38777836,1,0
5286,Sneha Gupta,18.0,1,BSc - Biotechnology,2,2,16.0,16.0,1,2,1,0,0,0,3.242078542,1,0
5287,Amit Patil,18.0,1,B.Tech - Electronics & Communication,2,2,18.0,10.0,0,4,0,0,0,1,4.0,0,0
5288,Anita Joshi,15.0,1,BA - Economics,1,3,12.0,5.0,1,1,0,0,1,1,2.664463604,2,0
5289,Manish Deshmukh,17.0,1,B.Tech - Mechanical,0,4,8.0,3.0,0,3,1,1,0,1,4.0,0,0
5290,Priya Joshi,16.0,1,BSc - Biotechnology,1,4,0.0,12.0,1,3,1,1,1,0,3.974090961,0,1
5291,Kavya Yadav,17.0,1,BSc Forestry,2,2,0.0,19.0,0,4,1,1,1,0,2.773204647,2,1
5292,Priya Pawar,18.0,0,BA - Economics,0,0,4.0,14.0,0,3,0,0,1,0,3.153148248,1,1
5293,Rohan Gupta,18.0,0,B.Tech - Electrical,3,4,7.0,17.0,1,3,0,0,0,1,3.859569521,0,0
5294,Kunal Khan,15.0,0,BE - Civil,0,3,17.0,16.0,1,4,1,0,0,0,3.475197929,1,0
5295,Meera Malode,15.0,0,BSW,0,1,3.0,18.0,1,3,1,0,1,0,3.043460961,1,1
5296,Rahul Joshi,18.0,0,BSc - Chemistry,2,1,0.0,9.0,1,4,0,1,1,0,2.451988107,3,1
5297,Aditya Joshi,16.0,1,BE - Information Technology,0,1,14.0,4.0,0,0,1,0,1,0,4.0,0,1
5298,Rohan Joshi,16.0,0,BCom (Hons),0,1,19.0,11.0,0,2,1,1,0,0,4.0,0,0
5299,Aaradhya Gupta,17.0,0,BVoc - Retail Management,0,0,3.0,24.0,0,4,1,0,0,0,2.013811276,3,1
5300,Rohan Deshmukh,18.0,1,BE - Mechanical,0,4,8.0,29.0,0,4,1,0,1,0,3.744838999,0,1
5301,Priya Patil,18.0,0,BE - Environmental,0,2,19.0,14.0,1,4,1,0,1,0,3.829038939,0,0
5302,Sahil Reddy,16.0,0,B.Tech - Electronics & Communication,0,3,9.0,22.0,1,3,0,1,0,0,4.0,0,0
5303,Arjun Yadav,16.0,0,BArch,0,3,14.0,3.0,0,4,1,0,0,1,4.0,0,0
5304,Priya Joshi,18.0,0,BE - Computer Science,3,3,2.0,7.0,0,1,1,0,0,0,3.621799384,0,1
5305,Anita Patil,15.0,0,BSc - Computer Science,3,4,1.0,27.0,0,1,1,0,1,0,3.050299199,1,1
5306,Riya Yadav,18.0,1,BE - Civil,0,4,4.0,19.0,1,0,0,1,1,1,2.308746803,3,1
5307,Meera Khan,18.0,1,BPharm - Pharmaceutical Sciences,2,2,0.0,21.0,0,4,1,0,0,1,2.554573424,2,1
5308,Sahil Joshi,16.0,0,BA - English,0,4,10.0,27.0,0,2,0,0,1,0,2.370122799,3,1
5309,Kavya Khan,16.0,0,BSc Environmental Science,0,3,11.0,16.0,0,3,1,0,1,1,3.129009444,1,0
5310,Aditya Yadav,15.0,0,BA - History,0,0,2.0,29.0,0,0,1,0,0,0,2.403810316,3,1
5311,Amit Khan,15.0,1,BA - Economics,3,3,15.0,5.0,1,2,1,0,0,1,4.0,0,0
5312,Ishan Joshi,17.0,0,BE - Electrical,3,3,13.0,15.0,1,3,1,0,0,0,3.744366808,0,0
5313,Aaradhya Joshi,18.0,0,BFA,0,4,11.0,25.0,0,2,1,0,1,0,3.443372299,1,0
5314,Aditya Yadav,16.0,1,BPharm - Pharmaceutical Sciences,0,2,19.0,4.0,0,1,1,0,1,0,3.251581317,1,0
5315,Riya Khan,15.0,0,BCA,0,2,15.0,13.0,1,2,1,0,0,0,4.0,0,0
5316,Anita Yadav,17.0,0,BSc - Chemistry,1,0,20.0,1.0,1,1,1,0,0,0,4.0,0,0
5317,Priya Pawar,17.0,0,B.Tech - Computer Science,1,1,7.0,16.0,0,2,1,0,0,0,3.671619234,0,0
5318,Nisha Gupta,16.0,1,BA - English,0,0,16.0,28.0,0,0,1,1,1,0,4.0,0,1
5319,Sanjana Joshi,16.0,1,BSW,2,2,16.0,5.0,1,3,1,1,1,1,4.0,0,0
5320,Amit Gupta,17.0,1,BA - History,0,3,6.0,10.0,0,1,1,1,0,0,3.158737551,1,0
5321,Aditya Sharma,15.0,1,BSc Horticulture,3,1,14.0,1.0,1,2,0,1,1,1,4.0,0,0
5322,Kavya Sharma,17.0,1,BOT - Occupational Therapy,1,2,8.0,24.0,0,1,1,0,1,1,3.147851086,1,0
5323,Anita Joshi,18.0,1,B.Tech - Mechanical,0,1,3.0,24.0,0,2,0,0,0,0,3.090036276,1,1
5324,Vikas Pawar,18.0,1,BPharm - Pharmaceutical Sciences,2,1,7.0,0.0,0,2,1,1,0,0,3.8745896,0,0
5325,Kunal Khan,16.0,0,BSc - Chemistry,2,2,9.0,30.0,1,3,1,1,0,0,2.57526755,2,1
5326,Meera Malode,15.0,1,BJMC - Journalism & Mass Communication,0,0,14.0,4.0,1,3,0,0,0,0,3.648954498,0,0
5327,Kunal Gupta,15.0,0,BCom,0,2,17.0,7.0,0,4,0,0,0,0,4.0,0,0
5328,Kunal Sharma,18.0,0,BSc Environmental Science,3,0,13.0,3.0,0,4,1,1,0,0,4.0,0,0
5329,Rohan Khan,17.0,1,BSc Environmental Science,0,1,4.0,18.0,0,3,1,0,0,0,2.915085862,2,1
5330,Aaradhya Patil,16.0,0,B.Tech - Computer Science,0,2,8.0,4.0,1,3,0,0,0,1,3.761134916,0,0
5331,Sanjana Sharma,17.0,1,BSc Forestry,0,2,12.0,4.0,1,3,1,0,0,0,3.668193136,0,0
5332,Nisha Pawar,17.0,0,BDes,2,0,18.0,23.0,1,3,0,0,0,0,2.646270932,2,0
5333,Sanjana Pawar,17.0,1,BSc Microbiology,2,2,10.0,15.0,0,3,1,1,1,0,3.687078877,0,0
5334,Amit Yadav,15.0,1,B.Tech - Mechanical,3,3,11.0,21.0,0,2,1,1,0,1,3.301871382,1,0
5335,Pooja Khan,18.0,1,BE - Biomedical,1,3,2.0,30.0,0,2,1,1,0,0,3.406512741,1,1
5336,Sneha Gupta,15.0,0,BCA,0,1,1.0,17.0,0,3,0,0,0,1,2.855933567,2,1
5337,Sneha Khan,18.0,0,BSc - Biotechnology,1,2,14.0,10.0,0,3,1,1,0,0,3.81989555,0,0
5338,Priya Joshi,16.0,1,BCA (Hons),2,3,4.0,16.0,1,2,0,0,0,0,2.584523933,2,1
5339,Aaradhya Joshi,16.0,0,B.Tech - Electronics & Communication,0,0,6.0,28.0,0,1,1,1,0,1,2.0,3,1
5340,Arjun Sharma,17.0,1,BDes,0,4,3.0,2.0,0,2,1,0,0,0,3.755145496,0,1
5341,Meera Pawar,18.0,1,BSc - Physics,0,4,4.0,17.0,1,4,1,1,0,0,3.856831274,0,1
5342,Anita Yadav,18.0,0,BSc Nursing,1,4,15.0,3.0,1,1,1,1,1,0,4.0,0,0
5343,Rohan Pawar,18.0,0,BFSc - Fisheries,2,3,14.0,18.0,0,3,0,1,0,0,3.268543512,1,0
5344,Nisha Malode,17.0,0,BCA,1,3,15.0,30.0,0,4,0,1,0,0,3.657129954,0,1
5345,Aditya Sharma,17.0,1,BA - Political Science,3,3,3.0,30.0,0,2,1,0,0,0,2.025384201,3,1
5346,Kunal Deshmukh,16.0,0,BCA,0,3,5.0,8.0,0,4,1,0,1,0,2.965582337,2,0
5347,Sanjana Joshi,15.0,0,BSc Microbiology,3,3,17.0,30.0,1,4,0,0,0,0,4.0,0,1
5348,Nisha Pawar,18.0,0,BVoc - Food Processing,2,3,2.0,4.0,1,2,0,0,1,0,3.978878671,0,1
5349,Sahil Deshmukh,18.0,1,BSc - Mathematics,0,1,4.0,3.0,0,0,1,1,0,0,2.672426348,2,1
5350,Priya Pawar,15.0,0,BSc Horticulture,3,2,1.0,15.0,1,1,0,0,1,0,2.6667986,2,1
5351,Priya Patil,18.0,0,BSc Forestry,0,4,15.0,9.0,1,2,1,0,0,0,3.959936807,0,0
5352,Nisha Gupta,17.0,1,BA - History,2,0,5.0,8.0,1,4,1,0,0,0,2.585943538,2,0
5353,Nisha Reddy,17.0,1,BE - Electronics & Communication,2,3,14.0,15.0,1,2,1,0,1,1,4.0,0,0
5354,Kavya Pawar,18.0,1,B.Tech - Information Technology,2,4,17.0,19.0,0,4,1,1,0,0,2.94754294,2,0
5355,Manish Patil,17.0,0,BArch,1,3,5.0,21.0,0,1,1,1,0,0,3.404478958,1,0
5356,Aaradhya Khan,17.0,0,B.Tech - Mechanical,0,4,12.0,29.0,0,4,1,0,0,0,4.0,0,1
5357,Riya Patil,18.0,1,BSc - Biotechnology,1,3,12.0,25.0,0,2,1,0,1,0,3.508458231,0,0
5358,Ishan Joshi,16.0,0,BCom,0,0,0.0,16.0,0,3,1,1,0,0,3.80338067,0,1
5359,Manish Gupta,15.0,1,BE - Mechanical,2,3,15.0,30.0,0,0,1,0,0,0,2.0,3,1
5360,Rohan Reddy,17.0,1,BE - Biomedical,2,1,3.0,28.0,1,2,0,1,0,1,2.319096887,3,1
5361,Arjun Pawar,16.0,0,BHM - Hotel Management,3,2,16.0,17.0,0,1,1,1,1,0,3.39290401,1,0
5362,Amit Joshi,17.0,1,B.Tech - Electrical,0,1,17.0,14.0,1,0,1,1,1,1,4.0,0,1
5363,Meera Pawar,17.0,1,BE - Electrical,2,1,15.0,19.0,0,1,0,1,0,0,3.589063793,0,0
5364,Manish Yadav,15.0,0,BE - Computer Science,3,2,0.0,8.0,0,3,0,0,0,1,3.532018207,0,1
5365,Priya Deshmukh,17.0,1,B.Tech - Electronics & Communication,2,2,5.0,5.0,0,2,0,1,0,0,2.589323621,2,0
5366,Rohan Deshmukh,15.0,0,BArch,0,3,10.0,5.0,0,3,1,0,1,0,4.0,0,0
5367,Pooja Sharma,15.0,0,BSc - Biotechnology,0,3,5.0,10.0,0,3,0,0,0,0,3.894451709,0,0
5368,Amit Gupta,15.0,0,BFSc - Fisheries,0,1,16.0,24.0,1,3,0,0,0,0,4.0,0,0
5369,Sanjana Malode,16.0,1,BSc - Chemistry,1,1,3.0,27.0,0,4,1,0,0,1,3.425899832,1,1
5370,Pooja Khan,18.0,1,BPharm - Pharmaceutical Sciences,1,3,13.0,19.0,1,4,1,0,0,0,3.057189708,1,0
5371,Vikas Khan,16.0,1,BSc Horticulture,3,3,13.0,2.0,0,2,0,1,0,0,3.070533864,1,0
5372,Kavya Joshi,18.0,0,BE - Electrical,0,4,19.0,22.0,0,2,1,1,0,0,4.0,0,0
5373,Aaradhya Malode,18.0,1,BJMC - Journalism & Mass Communication,0,0,7.0,11.0,1,2,0,1,0,1,4.0,0,0
5374,Nisha Patil,15.0,0,BE - Electronics & Communication,1,4,1.0,14.0,0,2,0,0,1,0,2.678532888,2,1
5375,Arjun Gupta,17.0,1,BCom (Hons),2,2,4.0,6.0,0,2,0,0,0,0,3.113999635,1,1
5376,Arjun Malode,15.0,0,BE - Chemical,3,3,3.0,24.0,0,2,1,1,0,1,3.161954134,1,1
5377,Ishan Deshmukh,17.0,0,BSc Nursing,2,0,9.0,30.0,0,1,1,1,0,1,2.68999814,2,1
5378,Vikas Khan,18.0,0,BSc - Computer Science,0,2,19.0,21.0,0,1,0,1,0,0,3.047110926,1,0
5379,Priya Sharma,15.0,1,BE - Civil,1,1,20.0,17.0,0,3,0,1,0,1,3.170192131,1,0
5380,Meera Reddy,17.0,0,BJMC - Journalism & Mass Communication,2,1,2.0,21.0,0,1,0,0,1,1,2.0,3,1
5381,Ishan Khan,16.0,1,BSW,0,2,15.0,14.0,0,1,1,0,0,0,3.655397316,0,0
5382,Meera Patil,17.0,0,BE - Mechanical,0,3,9.0,7.0,1,2,1,1,0,1,2.87430787,2,0
5383,Arjun Joshi,15.0,0,BSc - Information Technology,0,3,14.0,21.0,0,2,1,1,1,0,4.0,0,0
5384,Rohan Yadav,16.0,0,BVoc - Food Processing,0,2,3.0,8.0,1,2,1,0,0,1,4.0,0,1
5385,Sanjana Khan,17.0,1,BE - Chemical,2,2,0.0,14.0,0,2,1,0,1,1,2.745480309,2,1
5386,Rohan Gupta,17.0,1,B.Tech - Mechanical,0,2,14.0,15.0,1,1,0,0,1,0,2.681140008,2,0
5387,Sahil Khan,17.0,0,BA - English,0,4,9.0,19.0,1,1,0,1,1,0,3.246034861,1,0
5388,Rahul Malode,17.0,0,B.Tech - Civil,0,2,19.0,2.0,0,1,0,0,0,1,4.0,0,0
5389,Sahil Joshi,17.0,0,BA - Economics,1,1,17.0,26.0,1,2,1,1,1,0,2.686707488,2,1
5390,Vikas Malode,16.0,1,BSc - Computer Science,0,1,15.0,4.0,0,2,1,0,0,0,4.0,0,0
5391,Amit Gupta,18.0,0,BFSc - Fisheries,1,3,20.0,2.0,0,3,1,0,1,1,3.922125691,0,0
5392,Vikas Deshmukh,16.0,1,BSc Horticulture,0,2,8.0,26.0,0,2,0,0,0,0,3.510983808,0,1
5393,Priya Malode,16.0,1,BA - Economics,0,0,18.0,27.0,1,3,0,1,1,0,3.665835871,0,1
5394,Sahil Deshmukh,16.0,0,BA - Economics,0,3,16.0,1.0,1,3,0,0,0,0,4.0,0,0
5395,Aaradhya Sharma,18.0,1,BPharm,0,3,9.0,1.0,0,2,1,0,0,0,4.0,0,0
5396,Kunal Patil,15.0,1,B.Tech - Electrical,0,3,18.0,3.0,0,4,1,0,1,0,4.0,0,0
5397,Sahil Pawar,18.0,1,B.Tech - Electronics & Communication,0,0,7.0,2.0,0,0,1,0,0,0,4.0,0,1
5398,Vikas Malode,16.0,0,BE - Civil,2,2,18.0,8.0,0,1,1,0,0,0,3.338620249,1,0
5399,Sneha Malode,17.0,0,B.Tech - Computer Science,1,4,4.0,29.0,0,2,0,0,0,0,2.413550483,3,1
5400,Manish Yadav,17.0,0,BE - Chemical,0,4,1.0,22.0,0,4,0,0,0,1,2.0,3,1
5401,Vikas Gupta,16.0,0,BSc Environmental Science,0,1,14.0,21.0,0,4,0,0,0,0,3.315515393,1,0
5402,Aaradhya Malode,17.0,0,BSc Environmental Science,3,1,16.0,25.0,1,4,0,0,0,0,4.0,0,0
5403,Vikas Yadav,16.0,0,BJMC - Journalism & Mass Communication,1,2,9.0,11.0,0,2,1,1,0,0,4.0,0,0
5404,Arjun Khan,17.0,1,BE - Electronics & Communication,0,2,20.0,23.0,1,4,1,0,0,0,4.0,0,0
5405,Amit Deshmukh,18.0,0,BE - Biomedical,2,3,20.0,8.0,0,0,0,1,0,0,4.0,0,1
5406,Manish Sharma,15.0,0,BE - Electronics & Communication,2,4,1.0,18.0,1,3,0,0,1,1,2.452976522,3,1
5407,Riya Reddy,15.0,0,BE - Aerospace,2,2,8.0,11.0,0,4,1,1,1,0,2.841662687,2,0
5408,Priya Reddy,18.0,1,BPharm,0,0,1.0,15.0,0,3,1,0,1,1,2.309033015,3,1
5409,Priya Sharma,18.0,1,BPharm - Pharmaceutical Sciences,0,4,17.0,25.0,1,2,1,0,1,1,3.772765361,0,0
5410,Vikas Gupta,16.0,1,BA - Economics,0,0,11.0,22.0,1,3,0,0,1,0,3.054494219,1,0
5411,Sahil Joshi,16.0,0,BSc - Biotechnology,3,4,14.0,24.0,0,2,1,0,0,0,3.058074212,1,0
5412,Priya Reddy,16.0,1,BE - Information Technology,1,3,20.0,0.0,0,1,0,1,1,0,4.0,0,0
5413,Amit Malode,17.0,0,BDes,0,4,19.0,9.0,0,3,1,1,1,0,4.0,0,0
5414,Nisha Khan,16.0,0,BSc - Physics,3,1,5.0,24.0,0,1,0,1,0,0,2.048547614,3,1
5415,Kavya Pawar,18.0,0,BSc Environmental Science,3,0,17.0,29.0,0,1,0,0,0,0,2.422202573,3,1
5416,Priya Deshmukh,15.0,0,B.Tech - Information Technology,3,2,12.0,22.0,0,3,0,0,0,0,3.883865359,0,0
5417,Rahul Reddy,17.0,0,BPharm,2,2,3.0,9.0,0,3,0,1,0,0,4.0,0,1
5418,Aaradhya Gupta,16.0,1,BA - History,3,1,11.0,29.0,0,0,0,1,1,0,2.050284873,3,1
5419,Riya Malode,17.0,1,BPharm - Pharmaceutical Sciences,0,4,8.0,3.0,0,0,1,0,1,0,4.0,0,1
5420,Kavya Khan,17.0,0,B.Tech - Civil,2,3,1.0,28.0,1,4,0,1,0,1,2.569474476,2,1
5421,Riya Yadav,16.0,1,BE - Information Technology,2,3,15.0,30.0,0,1,1,1,0,0,3.811318149,0,1
5422,Amit Yadav,17.0,0,BE - Electrical,0,1,0.0,10.0,0,3,1,0,0,0,3.551714301,0,1
5423,Pooja Sharma,15.0,0,BE - Aerospace,0,3,3.0,27.0,0,4,0,0,0,0,3.550221384,0,1
5424,Aditya Yadav,18.0,1,BVoc - Retail Management,3,3,14.0,21.0,0,2,1,0,0,1,3.610294955,0,0
5425,Anita Reddy,18.0,1,BA - History,0,2,19.0,10.0,0,1,1,1,1,0,3.114019619,1,0
5426,Arjun Yadav,15.0,0,BHM - Hotel Management,2,4,0.0,10.0,0,2,0,1,1,0,2.020732276,3,1
5427,Anita Malode,17.0,0,BFSc - Fisheries,0,1,19.0,21.0,1,3,1,1,1,0,4.0,0,0
5428,Anita Joshi,16.0,1,BPT - Physiotherapy,0,1,14.0,5.0,1,3,1,1,1,0,3.1167115,1,0
5429,Amit Patil,17.0,1,BE - Computer Science,0,0,2.0,14.0,1,3,1,0,0,0,2.60197315,2,1
5430,Vikas Pawar,15.0,1,B.Tech - Information Technology,0,3,12.0,1.0,0,0,0,0,0,0,2.982460882,2,1
5431,Anita Patil,17.0,0,BA - Economics,1,3,17.0,20.0,0,1,1,1,0,0,3.254207477,1,0
5432,Manish Malode,18.0,0,BE - Biomedical,1,1,12.0,22.0,1,2,1,1,0,1,3.484760648,1,0
5433,Ishan Yadav,17.0,0,BE - Electrical,0,1,9.0,21.0,0,3,0,0,0,0,3.942328988,0,0
5434,Rohan Patil,15.0,0,BHM - Hotel Management,0,0,19.0,2.0,0,3,1,0,0,0,4.0,0,0
5435,Sneha Yadav,18.0,1,B.Tech - Mechanical,0,1,6.0,26.0,0,0,1,0,0,1,3.53474751,0,1
5436,Sahil Deshmukh,17.0,0,BSc - Physics,0,2,7.0,27.0,1,3,1,0,0,0,3.517646864,0,1
5437,Vikas Khan,17.0,0,BSc - Computer Science,2,1,0.0,4.0,0,3,0,0,0,0,4.0,0,1
5438,Sanjana Joshi,18.0,1,BCom (Hons),0,1,17.0,28.0,0,4,0,0,0,0,3.99125132,0,1
5439,Rohan Yadav,16.0,1,BE - Mechanical,0,4,11.0,23.0,1,2,0,0,0,1,3.981202357,0,0
5440,Sahil Reddy,18.0,0,BVoc - Retail Management,0,2,17.0,10.0,1,2,0,1,0,0,3.058350436,1,0
5441,Arjun Malode,16.0,1,BA - History,0,3,11.0,20.0,0,2,1,1,0,0,4.0,0,0
5442,Rahul Malode,15.0,1,B.Tech - Civil,0,0,19.0,11.0,1,3,1,1,1,0,3.539126189,0,0
5443,Rahul Gupta,15.0,1,BE - Environmental,0,2,8.0,25.0,0,3,1,1,0,0,3.136939931,1,0
5444,Aaradhya Reddy,18.0,0,BCA (Hons),2,2,1.0,2.0,1,3,1,1,0,0,3.473654997,1,1
5445,Kunal Sharma,18.0,1,BSc - Computer Science,3,1,13.0,8.0,0,2,0,0,1,1,3.738924192,0,0
5446,Sahil Joshi,15.0,1,BPharm,2,1,3.0,26.0,0,3,1,0,0,0,3.1240591,1,1
5447,Aditya Joshi,16.0,0,BFA,0,4,14.0,2.0,1,2,1,1,0,0,4.0,0,0
5448,Aditya Reddy,15.0,0,BSc Horticulture,0,4,16.0,1.0,0,4,1,0,1,0,4.0,0,0
5449,Nisha Gupta,18.0,1,BFA,1,0,18.0,5.0,0,0,1,0,0,1,3.868777059,0,1
5450,Amit Khan,15.0,0,B.Tech - Mechanical,2,1,5.0,23.0,0,0,1,0,0,1,2.0,3,1
5451,Sahil Gupta,18.0,1,BE - Electronics & Communication,3,4,8.0,5.0,1,1,1,0,0,0,3.754733039,0,0
5452,Rahul Gupta,18.0,0,BPharm - Pharmaceutical Sciences,0,0,16.0,16.0,0,1,1,1,0,0,3.580402564,0,0
5453,Riya Yadav,15.0,0,BE - Electronics & Communication,0,3,14.0,7.0,0,0,1,1,0,1,3.711688385,0,1
5454,Ishan Malode,16.0,0,BE - Chemical,1,4,4.0,0.0,0,0,1,0,0,1,2.253120909,3,1
5455,Amit Malode,17.0,1,BE - Information Technology,2,4,17.0,24.0,0,2,0,0,1,0,3.267493588,1,0
5456,Arjun Malode,15.0,0,BCA,2,2,3.0,7.0,1,0,1,0,0,0,3.839954414,0,1
5457,Sanjana Khan,17.0,1,BE - Mechanical,1,1,20.0,21.0,1,4,0,1,0,1,3.535110846,0,0
5458,Ishan Khan,15.0,1,BSc Environmental Science,3,1,1.0,14.0,1,0,1,0,0,0,2.669764072,2,1
5459,Manish Deshmukh,17.0,1,B.Tech - Electronics & Communication,1,4,18.0,17.0,1,4,1,0,0,1,3.18488842,1,0
5460,Amit Deshmukh,16.0,1,BE - Chemical,3,4,4.0,12.0,1,4,1,0,0,0,3.290468575,1,1
5461,Kunal Pawar,16.0,1,B.Tech - Computer Science,3,3,3.0,24.0,0,1,0,0,0,0,2.321556797,3,1
5462,Priya Gupta,15.0,0,BSc - Computer Science,2,3,4.0,7.0,0,0,0,1,1,0,3.756081188,0,1
5463,Nisha Khan,18.0,1,BSc - Chemistry,0,3,18.0,28.0,0,1,1,0,0,0,2.280880925,3,1
5464,Sanjana Reddy,17.0,1,BVoc - Retail Management,0,3,12.0,19.0,0,3,0,1,0,1,4.0,0,0
5465,Kunal Malode,18.0,0,BSc Nursing,1,3,15.0,17.0,0,3,1,1,0,0,3.74280637,0,0
5466,Arjun Joshi,18.0,0,BSc Agriculture,0,3,11.0,12.0,0,2,1,0,1,0,3.499268753,1,0
5467,Rahul Gupta,18.0,1,BE - Electrical,2,2,8.0,13.0,1,2,1,1,0,1,4.0,0,0
5468,Amit Khan,16.0,0,BJMC - Journalism & Mass Communication,0,1,15.0,14.0,0,2,1,1,1,1,2.962018892,2,0
5469,Riya Khan,15.0,1,BJMC - Journalism & Mass Communication,0,3,13.0,5.0,0,2,0,1,0,0,3.118026887,1,0
5470,Anita Malode,15.0,0,B.Tech - Civil,2,2,0.0,0.0,0,4,1,1,0,0,4.0,0,1
5471,Rohan Gupta,16.0,0,BE - Civil,0,1,19.0,6.0,0,2,1,1,0,0,4.0,0,0
5472,Sanjana Malode,16.0,1,BCA (Hons),0,3,20.0,0.0,0,1,1,0,0,0,4.0,0,0
5473,Aaradhya Sharma,15.0,0,BE - Civil,0,3,3.0,14.0,0,1,1,1,0,0,2.0,3,1
5474,Pooja Yadav,18.0,0,B.Tech - Computer Science,1,4,8.0,28.0,0,3,0,0,0,0,3.164138419,1,1
5475,Riya Sharma,17.0,1,BSc Agriculture,0,1,18.0,5.0,1,2,1,0,0,0,4.0,0,0
5476,Priya Reddy,17.0,0,BPharm,2,3,13.0,4.0,1,1,1,0,0,0,4.0,0,0
5477,Rahul Malode,17.0,1,BE - Chemical,0,1,11.0,11.0,0,2,1,0,0,0,2.786267762,2,0
5478,Vikas Patil,18.0,1,BE - Electrical,3,4,3.0,25.0,0,2,1,0,0,0,3.49066533,1,1
5479,Vikas Pawar,15.0,1,BA - Political Science,0,0,6.0,29.0,1,3,1,0,0,0,2.55080152,2,1
5480,Pooja Deshmukh,16.0,0,BE - Information Technology,0,3,16.0,2.0,0,1,1,1,1,0,3.536458541,0,0
5481,Nisha Khan,15.0,0,BE - Computer Science,0,3,0.0,21.0,0,3,1,1,0,0,2.076854716,3,1
5482,Nisha Patil,18.0,1,BPharm - Pharmaceutical Sciences,0,2,13.0,19.0,0,2,0,0,1,0,2.29390066,3,1
5483,Aaradhya Reddy,16.0,1,BE - Mechanical,1,4,14.0,13.0,1,2,1,0,0,0,3.285486389,1,0
5484,Pooja Yadav,18.0,1,BE - Aerospace,0,4,11.0,27.0,1,3,0,0,1,0,2.436648204,3,1
5485,Aditya Joshi,17.0,1,BSW,0,1,11.0,5.0,1,2,1,1,0,1,4.0,0,0
5486,Meera Yadav,17.0,0,BSc - Information Technology,1,0,5.0,3.0,0,3,0,0,0,0,3.973275529,0,0
5487,Rohan Pawar,18.0,0,BSc Forestry,0,1,12.0,14.0,0,2,0,0,0,0,4.0,0,0
5488,Rahul Malode,16.0,0,BSc - Computer Science,0,1,15.0,16.0,0,4,1,1,0,1,2.730883328,2,0
5489,Riya Malode,16.0,0,BCom,2,4,13.0,4.0,1,2,1,1,1,0,3.582966926,0,0
5490,Anita Deshmukh,15.0,0,BCA (Hons),3,4,6.0,23.0,0,2,1,0,0,0,2.0,3,1
5491,Kunal Patil,17.0,1,BSc - Mathematics,0,0,15.0,5.0,0,2,1,1,0,0,3.865430025,0,0
5492,Manish Malode,15.0,0,BVoc - Retail Management,0,2,8.0,9.0,0,0,0,1,0,0,3.94801547,0,1
5493,Anita Reddy,15.0,0,BSc - Information Technology,3,2,13.0,8.0,1,3,1,0,0,0,3.675780519,0,0
5494,Sneha Khan,18.0,0,BE - Environmental,0,0,6.0,3.0,0,2,1,0,0,0,4.0,0,0
